epoch,step_num,score,agent_er,time
422.0,54.0,5.0,0.001,0.004521846771240234
423.0,73.0,5.0,0.001,0.004000186920166016
424.0,45.0,5.0,0.001,0.0030007362365722656
425.0,66.0,5.0,0.001,0.004525423049926758
426.0,100.0,5.0,0.001,0.007550477981567383
427.0,35.0,5.0,0.001,0.001996755599975586
428.0,58.0,5.0,0.001,0.00515437126159668
429.0,80.0,5.0,0.001,0.0075304508209228516
430.0,44.0,5.0,0.001,0.005506992340087891
431.0,52.0,5.0,0.001,0.005545854568481445
432.0,76.0,5.0,0.001,0.013275861740112305
433.0,62.0,5.0,0.001,0.008406400680541992
434.0,105.0,5.0,0.001,0.025603771209716797
435.0,84.0,5.0,0.001,0.006514072418212891
436.0,75.0,5.0,0.001,0.008527040481567383
437.0,110.0,5.0,0.001,0.01253509521484375
438.0,72.0,5.0,0.001,0.007531404495239258
439.0,103.0,5.0,0.001,0.009519577026367188
440.0,47.0,5.0,0.001,0.006010770797729492
441.0,55.0,5.0,0.001,0.005013465881347656
442.0,67.0,5.0,0.001,0.006013154983520508
443.0,53.0,5.0,0.001,0.004515409469604492
444.0,73.0,5.0,0.001,0.004009246826171875
445.0,162.0,5.0,0.001,0.016069889068603516
446.0,58.0,5.0,0.001,0.004436016082763672
447.0,51.0,5.0,0.001,0.002993345260620117
448.0,42.0,5.0,0.001,0.0025701522827148438
449.0,96.0,5.0,0.001,0.008009672164916992
450.0,60.0,5.0,0.001,0.004000186920166016
451.0,38.0,5.0,0.001,0.003535747528076172
452.0,152.0,5.0,0.001,0.013535499572753906
453.0,39.0,5.0,0.001,0.0065457820892333984
454.0,124.0,5.0,0.001,0.011524438858032227
455.0,84.0,5.0,0.001,0.005018711090087891
456.0,43.0,5.0,0.001,0.005063772201538086
457.0,80.0,5.0,0.001,0.007557868957519531
458.0,59.0,5.0,0.001,0.0039827823638916016
459.0,75.0,5.0,0.001,0.007016420364379883
460.0,98.0,5.0,0.001,0.010536670684814453
461.0,80.0,5.0,0.001,0.006012916564941406
462.0,102.0,5.0,0.001,0.009526968002319336
463.0,68.0,5.0,0.001,0.007336139678955078
464.0,51.0,5.0,0.001,0.0033485889434814453
465.0,65.0,5.0,0.001,0.0050237178802490234
466.0,62.0,5.0,0.001,0.0060198307037353516
467.0,62.0,5.0,0.001,0.005384206771850586
468.0,67.0,5.0,0.001,0.005526304244995117
469.0,103.0,5.0,0.001,0.007015705108642578
470.0,74.0,5.0,0.001,0.006011962890625
471.0,100.0,5.0,0.001,0.0070383548736572266
472.0,65.0,5.0,0.001,0.003991842269897461
473.0,57.0,5.0,0.001,0.004014730453491211
474.0,58.0,5.0,0.001,0.003537416458129883
475.0,48.0,5.0,0.001,0.0030066967010498047
476.0,49.0,5.0,0.001,0.004410982131958008
477.0,88.0,5.0,0.001,0.007524967193603516
478.0,48.0,5.0,0.001,0.0039975643157958984
479.0,48.0,5.0,0.001,0.003523588180541992
480.0,106.0,5.0,0.001,0.0055158138275146484
481.0,50.0,5.0,0.001,0.006995677947998047
482.0,39.0,5.0,0.001,0.005541086196899414
483.0,106.0,5.0,0.001,0.00857400894165039
484.0,104.0,5.0,0.001,0.006376504898071289
485.0,48.0,5.0,0.001,0.0030014514923095703
486.0,63.0,5.0,0.001,0.006531476974487305
487.0,44.0,5.0,0.001,0.002986907958984375
488.0,84.0,5.0,0.001,0.005380153656005859
489.0,78.0,5.0,0.001,0.004523754119873047
490.0,40.0,5.0,0.001,0.0029969215393066406
491.0,58.0,5.0,0.001,0.002995014190673828
492.0,94.0,5.0,0.001,0.006025552749633789
493.0,40.0,5.0,0.001,0.0025339126586914062
494.0,98.0,5.0,0.001,0.006992816925048828
495.0,71.0,5.0,0.001,0.004008769989013672
496.0,40.0,5.0,0.001,0.002002716064453125
497.0,51.0,5.0,0.001,0.003955841064453125
498.0,133.0,5.0,0.001,0.007524967193603516
499.0,40.0,5.0,0.001,0.002978086471557617
500.0,81.0,5.0,0.001,0.004518747329711914
501.0,62.0,5.0,0.001,0.0030002593994140625
502.0,111.0,5.0,0.001,0.007491111755371094
503.0,39.0,5.0,0.001,0.003543376922607422
504.0,100.0,5.0,0.001,0.0075147151947021484
505.0,75.0,5.0,0.001,0.003992319107055664
506.0,92.0,5.0,0.001,0.00752711296081543
507.0,59.0,5.0,0.001,0.003520488739013672
508.0,84.0,5.0,0.001,0.00500178337097168
509.0,104.0,5.0,0.001,0.0075244903564453125
510.0,42.0,5.0,0.001,0.0019948482513427734
511.0,35.0,5.0,0.001,0.0029990673065185547
512.0,115.0,5.0,0.001,0.012537479400634766
513.0,64.0,5.0,0.001,0.004023551940917969
514.0,41.0,5.0,0.001,0.003533601760864258
515.0,80.0,5.0,0.001,0.008527040481567383
516.0,103.0,5.0,0.001,0.010515213012695312
517.0,65.0,5.0,0.001,0.007532835006713867
518.0,24.0,5.0,0.001,0.0020139217376708984
519.0,69.0,5.0,0.001,0.0044939517974853516
520.0,88.0,5.0,0.001,0.012521028518676758
521.0,50.0,5.0,0.001,0.004508495330810547
522.0,138.0,5.0,0.001,0.010533332824707031
523.0,56.0,5.0,0.001,0.004004001617431641
524.0,35.0,5.0,0.001,0.0030269622802734375
525.0,113.0,5.0,0.001,0.017563343048095703
